,,East,,Central,,West,
17,11/16/2022,https://gist.github.com/333727737175e620c4a8d594e1c14737,https://youtu.be/sGSsyC7cTDU,https://gist.github.com/89bce44a2d8227617251baea8ab84509,https://youtu.be/CjsdwzPVUrY,https://gist.github.com/7150e467c03d367a301b51fa7549e63d,https://youtu.be/cIao3kHtu2I
18,11/17/2022,https://gist.github.com/8267ea7c78d009ef3e3628494c56188e,https://youtu.be/ELbnP-_VA2Q,https://gist.github.com/e6eddfdd0dd12ff965d6d38ca1e0b63f,https://youtu.be/K5CZMCFT5jM,https://gist.github.com/c48325355d3df254b6e6e1ba5ef17778,https://youtu.be/XTwSM_X6_ZM
19,11/18/2022,https://gist.github.com/72d87665d0962cd92707a94757f21edc,https://youtu.be/eFWOMh_kOR4,https://gist.github.com/ea12b030c39be8223317f35639f1a4f5,https://youtu.be/slFQg5baDII,https://gist.github.com/d6308e243b10d3a61150207063d1a86c,https://youtu.be/jMFuz0ow-xE
20,11/19/2022,https://gist.github.com/5f6c7d958249ce304889a45de3de7123,https://youtu.be/vSfJjUho6Q8,https://gist.github.com/01f3b811ab01a73a67d2d78b1511533c,https://youtu.be/Kti4PXm2a7c,https://gist.github.com/07b1cf5ee6f87740ab0954a3f78af98d,https://youtu.be/ny-p85PQdGI
21,11/20/2022,https://gist.github.com/90b467c2cb15c732a51ef6bb6521ad9c,https://youtu.be/w8zfqvKYfzw,https://gist.github.com/91a1c8fa6b02c4727b47d70781b62e27,https://youtu.be/z3A4TJMhkcc,https://gist.github.com/60adffa31d03bb24691aabf7dd7f3299,https://youtu.be/wloK51pNgHQ
22,11/21/2022,https://gist.github.com/0c2a73f6f272ed3ada70c5fd5c225bb9,https://youtu.be/qI3bp4PIMrw,,,https://gist.github.com/47026db4435b95818965637ec77a12b9,https://youtu.be/_9ZowjeiTFU
23,11/22/2022,https://gist.github.com/613cf7a4212dcc0aa33348a26224ff59,https://youtu.be/B2L2X8UE188,https://gist.github.com/1002382acbc7217fb4ebf65b7294ad35,https://youtu.be/4QMhbhORdMk,https://gist.github.com/d56b363e02b2fe1ec924739ae4ccf343,https://youtu.be/WexW-A1wTgU
24,11/23/2022,https://gist.github.com/d71e888a4e80977fc3ba1bb52f3f920c,https://youtu.be/C8C_83B4WHc,https://gist.github.com/a7b4c6afb2a53fb544001047f7742150,https://youtu.be/FiekwDVmRGQ,https://gist.github.com/ca52f85d7ea86f25331433871e122e43,https://youtu.be/8KW9b1gwS3k
25,11/24/2022,https://gist.github.com/1149a8054eada0803746208b7169e015,https://youtu.be/_QAUCpKyJnw,https://gist.github.com/215e62102e22ae2d22cc892865d0ecd7,https://youtu.be/P6Q_RbU3zWA,https://gist.github.com/85ef21375d440b940b672fcc772ef9d4,https://youtu.be/rwAFb9OG2AU
26,11/25/2022,https://gist.github.com/0879217558dbfc9bde27db6d75c1aa8e,https://youtu.be/j33IuEdJ-aU,https://gist.github.com/c3f58bcf54193eeb7bb07f21dbb696fb,https://youtu.be/EBOiDWiCJfA,https://gist.github.com/0bdaf686754cbc5085f9819f1bab9c29,https://youtu.be/JV1a01IX4hY
Championship,11/26/2022,https://gist.github.com/5e3fd1afa81742cced1a56296b72a774,https://youtu.be/uE4OrKILa3c,https://gist.github.com/28f29e4db32f5afc2fc1ceddc16ed3f0,https://youtu.be/GN2KAI1WW24,https://gist.github.com/e6b38fd555c7fdb0d3194bb1e7acb2fd,https://youtu.be/Kxzg9rP7HsU
